,X,Y
23013,71.2502777780001,27.698055556
23014,71.896944444,27.904722221999997
23015,72.1275000000001,27.790833333000002
23017,71.92666666700009,27.900555556
23018,73.276944444,28.8005555560001
23019,71.85027777800009,26.785833333000003
23020,71.455833333,26.436388889000103
23021,70.77805555600008,25.955555556
23022,73.3533333330001,28.752222222000103
23023,71.05833333300009,26.9833333330001
23024,71.35555555600008,26.756388889
23025,71.085833333,26.985277778000103
23026,72.647222222,28.490277778000102
23027,73.014166667,28.403888889
23028,71.949166667,27.893055556
23029,72.9680555560001,27.872222222000104
23030,72.4897222220001,27.966388889
23031,73.29861111100008,28.2361111110001
23032,72.66833333300009,28.499722222000102
23033,71.2850000000001,27.708055555999998
23034,73.12388888900009,28.590833333000003
23035,72.85694444400009,27.706944444
23036,71.891666667,27.9113888890001
23037,71.89527777800001,27.944166666999998
23038,72.7830555560001,28.52
23039,72.8788888890001,27.771944444000003
23040,71.93361111100009,27.309722222000104
23041,71.9833333330001,27.1780555560001
23042,71.260277778,27.6877777780001
23043,71.255277778,27.4402777780001
23044,71.9952777780001,27.2436111110001
23046,71.52361111100001,26.867222222000102
23047,71.68055555600009,26.3702777780001
23048,71.69166666699999,26.378055556
23049,70.19472222200011,26.115277778000102
23050,70.34888888900011,26.160833333000003
23051,70.1786111110001,25.953055556
23052,70.381666667,26.035
23053,71.5558333330001,26.412222221999997
23054,71.37916666699999,26.416944444000002
23055,72.18111111100009,27.479166667000104
23056,72.18222222200009,27.485277778000103
23057,73.05055555600009,28.384166667
23058,73.650555556,28.023611110999997
23059,72.6322222220001,27.730833333000103
23060,72.773333333,27.6130555560001
23061,72.5775,28.2225
23062,73.12111111100009,28.741111111000098
23063,72.5025000000001,28.239722222000104
23064,72.20444444399999,27.993055556000098
23065,72.30638888900009,27.594166667
23066,73.1591666670001,28.016388889
23067,70.47666666700009,26.460833333000004
23068,72.69111111100008,28.4358333330001
23069,72.87916666699999,28.003055556
23071,72.4397222220001,27.9983333330001
23072,42.580833333,10.466666667
23073,40.442777778,11.504722222000101
23074,42.5602777780001,10.404444444
23075,72.084166667,27.5577777780001
23076,72.35027777800009,27.576944444000002
23077,71.889722222,27.358611111000098
23078,72.4911111110001,27.3627777780001
23079,72.0630555560001,27.201388889
23080,72.5327777780001,27.337777778000003
23081,72.075,27.1677777780001
23082,72.021944444,27.1686111110001
23083,71.5988888890001,26.9900000000001
23084,71.401111111,27.02
23085,72.17111111100009,26.9936111110001
23086,72.4475,27.9350000000001
23087,72.3519444440001,27.203888889
23088,72.3208333330001,27.290277778000103
23089,72.33,27.289166667000103
23090,72.263333333,27.372222222000104
23091,72.815555556,27.509722222000104
23093,71.99138888900009,27.2450000000001
23094,71.80166666700009,27.154444444
23095,71.97861111100009,27.321944444000103
23096,72.8775000000001,28.8061111110001
23097,71.7583333330001,27.147777778000002
23098,72.0733333330001,27.561666667000104
23099,71.7500000000001,27.135833333000104
23100,71.5427777780001,26.868333333000102
23101,70.8875,26.9186111110001
23102,70.2205555560001,26.343611110999998
23103,71.398333333,26.395277778
23104,71.386111111,26.388611111
23105,71.389166667,26.436666667000104
23106,71.37083333300009,26.387777778
23107,71.285833333,26.4450000000001
23108,71.35583333300009,26.441666667
23109,72.93000000000009,27.9336111110001
23110,72.3750000000001,27.7286111110001
23111,73.19111111100008,28.009444444000103
23112,72.7502777780001,27.4800000000001
23113,72.7816666670001,28.422777778000103
23114,71.9144444440001,27.280833333
23115,72.3100000000001,27.210555556
23116,73.2619444440001,28.362222222000103
23117,71.827222222,27.1138888890001
23118,71.7525000000001,27.145833333000002
23119,70.269166667,26.3025000000001
23120,71.37916666699999,26.4155555560001
23122,71.505555556,26.706666666999997
23125,71.99944444400009,27.2486111110001
23126,72.263055556,28.1111111110001
23127,73.028888889,28.010277778000003
23128,71.908333333,27.2866666670001
23129,71.908333333,27.285833333000003
23130,72.16277777800009,27.938333333000102
23131,72.2025,28.146944444000003
23132,72.269722222,28.1738888890001
23133,72.9852777780001,28.2344444440001
23134,71.59055555600008,27.028611111
23135,72.2991666670001,27.85
23136,72.93305555600008,28.722222222
23137,71.716111111,27.8719444440001
23138,71.30194444400009,27.672777778000103
23139,71.87194444400009,27.825833333000002
23140,72.02027777800001,27.270277778
23142,71.890833333,27.381388889
23144,71.6852777780001,27.596388889
23146,72.085833333,27.408333333
23147,71.89194444399999,27.430277778000104
23148,72.3591666670001,27.599444444
23149,72.202777778,28.063333333000102
23150,71.8763888890001,27.948888889000003
23151,72.45555555600001,27.898333333000004
23152,72.464444444,27.394166666999997
23153,71.954166667,27.4125
23154,71.968333333,27.2394444440001
23155,72.0491666670001,27.33
23156,72.01694444399999,27.184722222000104
23157,72.1113888890001,28.006666666999998
23158,72.085555556,28.099444444
23159,72.0600000000001,28.1038888890001
23160,72.4825000000001,27.8200000000001
23161,71.9702777780001,27.958611111
23162,71.55555555600009,26.4969444440001
23163,72.43861111100009,27.623888889000103
23164,72.23138888900009,27.589444444
23165,71.717222222,27.7486111110001
23166,72.4858333330001,27.4222222220001
23167,71.61444444400009,26.8700000000001
23168,71.716111111,26.959722221999996
23169,70.99250000000009,27.643611111
23170,73.271944444,28.325
23171,73.268888889,28.3555555560001
23172,72.2958333330001,28.3644444440001
23173,72.766388889,28.344166667
23174,72.77111111100001,28.477777778000103
23175,72.5275,28.444166666999998
23176,72.460277778,27.918333333000103
23177,72.44972222199999,27.916944444000002
23178,72.41805555600008,27.955833333
23179,72.275,28.3086111110001
23180,72.93111111100009,28.651388889
23181,72.459166667,27.9325000000001
23182,72.516666667,27.896111111
23183,71.3716666670001,27.834444444000003
23184,71.7233333330001,27.8686111110001
23185,71.381666667,27.676666667000102
23186,71.98388888900008,27.503333333000104
23187,71.9263888890001,27.3136111110001
23188,71.11555555600009,27.344722221999998
23189,72.44111111100008,28.4625
23190,72.766666667,28.8002777780001
23191,71.5363888890001,27.686388889000103
23192,72.10305555600009,27.814444444000102
23193,72.17666666700009,28.028611111
23194,72.758055556,27.459444444000003
23195,72.74694444400009,27.458055555999998
23197,72.16805555600008,27.4377777780001
23198,72.325,27.288888889000102
23199,72.444166667,27.524722221999998
23200,72.11805555600009,27.413611110999998
23201,71.4133333330001,27.3530555560001
23202,71.05805555600008,26.769722222
23203,73.4205555560001,28.0366666670001
23204,71.82694444399999,27.1138888890001
23205,71.570277778,26.4980555560001
23206,71.712222222,26.276666666999997
23207,71.9494444440001,27.282777778000003
23208,73.080277778,28.046388889000102
23209,72.04000000000009,27.242222222000102
23210,72.9283333330001,28.194722222000102
23211,71.92555555600009,27.3119444440001
23212,71.533333333,26.642777778000003
23213,71.392777778,26.576944444000002
23214,73.024166667,28.7619444440001
23215,72.4802777780001,27.411944444
23216,72.48611111100008,27.424722222000103
23217,72.49638888900009,27.64
23218,72.759166667,27.902222222
23219,72.72111111100008,27.455
23220,72.49166666700009,27.631666666999998
23221,72.568055556,27.534722222
23222,72.49555555600008,27.424166667000105
23223,72.6752777780001,27.4161111110001
23224,71.9475,27.299444444000102
23225,72.4888888890001,27.641388889
23226,72.585555556,28.268611111
23227,72.4863888890001,27.6191666670001
23228,72.210833333,27.982222222000104
23229,73.0963888890001,28.3644444440001
23230,72.5683333330001,28.3013888890001
23231,72.5386111110001,28.192777778000004
23232,72.36972222200009,27.874166667000104
23233,73.153611111,28.3563888890001
23234,73.05861111100009,28.3561111110001
23235,73.09805555600009,28.361666667000105
23236,72.208055556,28.028611111
23237,72.60250000000009,28.283888889
23238,72.890833333,28.830555556
23239,72.4794444440001,27.948333333000104
23240,72.41305555600009,27.983888889000102
23241,72.9747222220001,28.456666666999997
23242,71.0175,27.302777778000102
23243,72.18222222200009,27.778055555999998
23244,71.9900000000001,27.959166666999998
23245,71.46472222199999,26.320277778
23246,72.02,27.228333333000002
23247,71.95194444399999,27.349722221999997
23248,72.24833333300009,27.531666667
23249,71.899722222,27.9316666670001
23250,71.5477777780001,27.8636111110001
23251,71.85861111100009,27.936666667000104
23252,72.5375000000001,27.918333333000103
23253,72.4858333330001,27.971388889
23254,72.3622222220001,28.221388889
23255,72.3622222220001,28.1675000000001
23256,72.3811111110001,27.9444444440001
23257,71.66972222200009,27.77
23258,70.3066666670001,26.9952777780001
23259,73.2572222220001,28.342777778000002
23260,71.525,27.258055556
23261,71.945277778,27.264444444000002
23262,71.86972222200009,27.444166666999998
23263,72.073611111,27.796111111000098
23264,72.8752777780001,27.844166667
23265,71.889722222,27.221388889
23266,72.0775,27.2425000000001
23267,72.5722222220001,28.171388889000102
23268,72.5386111110001,28.1650000000001
23269,71.950833333,27.951388889
23270,72.4355555560001,27.831944444
23271,73.259166667,28.765833333000003
23272,72.2850000000001,28.242777778000104
23273,72.2569444440001,27.883333333000103
23274,72.1102777780001,26.966388889
23275,71.0386111110001,26.720277778000003
23276,72.37055555600008,28.1961111110001
23279,70.6172222220001,26.4180555560001
23280,73.08055555600001,28.0486111110001
23281,73.0352777780001,28.113333333000103
23282,71.584722222,27.856666667000102
23283,40.138055556,11.600833332999999
23284,40.1663888890001,11.5875
23285,40.045833333000104,11.653611110999998
23286,39.979722222000106,11.613055556000099
23287,40.0475000000001,11.600833332999999
23288,40.0480555560001,11.598611110999999
23289,40.0636111110001,11.5991666670001
23290,39.9988888890001,11.709166667
23291,39.9925000000001,11.6825000000001
23292,40.0341666670001,11.6200000000001
23293,40.045555556000096,11.711388889
23294,40.0525000000001,11.716388889000001
23295,40.059722222000104,11.718888889
23296,40.1838888890001,11.5925
23297,40.143055556,11.5925
23298,40.137222222,11.588055555999999
23299,71.91888888900009,27.9316666670001
23300,72.4922222220001,27.8719444440001
23301,72.283333333,27.9786111110001
23302,72.61305555600009,27.458888889
23304,71.6577777780001,27.830833333
23305,72.525277778,27.988333333000103
23306,72.2327777780001,27.903611111
23307,72.30833333300009,27.806944444000102
23308,72.28916666700009,27.992777778000104
23309,72.901944444,27.943055555999997
23310,71.9397222220001,27.953888889
23311,72.45,28.018055556
23312,71.9841666670001,27.982777778000102
23313,71.894444444,27.950555555999998
23314,72.221944444,28.1725000000001
23315,73.2294444440001,28.165833333000002
23316,72.23472222200009,28.1708333330001
23317,72.05166666700009,27.595277778000003
23318,71.87083333300009,27.431944444000102
23319,71.7177777780001,27.8627777780001
23320,71.8661111110001,27.448611110999998
23321,72.958333333,28.7205555560001
23322,72.1902777780001,27.756666666999998
23324,71.29361111100009,26.4450000000001
23326,71.465,26.698055556
23327,71.4927777780001,26.737222222000103
23328,70.25888888899999,26.291944444000002
23329,72.2466666670001,28.353333333000002
23330,72.2125,27.653888889
23331,72.448611111,28.329444444
23332,72.444166667,28.341111111
23333,72.5569444440001,28.2436111110001
23334,72.6011111110001,28.751944444000102
23335,72.4408333330001,28.182222222000103
23336,72.6525,28.483611111000098
23337,72.4375000000001,28.731944444000103
23338,72.18444444400009,28.1902777780001
23339,72.4425000000001,28.7347222220001
23340,72.9525,28.0977777780001
23341,72.74972222200009,27.961388889000002
23342,70.221944444,26.261111110999998
23343,70.26194444400011,26.3025000000001
23344,71.32472222199999,27.023333333000004
23345,71.5972222220001,26.6650000000001
23346,71.5577777780001,26.420277778000102
23347,73.2816666670001,28.765833333000003
23348,71.3925,26.450555555999998
23349,71.526666667,26.4830555560001
23350,71.37083333300009,26.400833333
23351,40.3208333330001,11.549444444000098
23352,40.020555556,11.5875
23353,40.034444444,11.585277778
23354,40.020277778,11.708055556
23355,40.008055556,11.715
23356,40.0491666670001,11.716111110999998
23357,39.9941666670001,11.694444444000098
23358,40.036666667000105,11.720277778
23359,39.9852777780001,11.651111110999999
23360,39.9950000000001,11.7391666670001
23361,39.9933333330001,11.6127777780001
23362,40.136666667,11.582777777999999
23363,40.017222222,11.587777778
23364,72.075277778,27.3675000000001
23365,72.1083333330001,27.561666667000104
23366,71.9688888890001,27.969166667
23367,72.2352777780001,28.1708333330001
23368,72.99361111100009,28.14
23370,71.93333333300009,27.951666666999998
23371,72.315555556,27.9805555560001
23372,72.33833333300001,27.9950000000001
23373,71.6636111110001,27.1211111110001
23374,72.21555555600008,28.140555556
23375,72.2272222220001,28.165833333000002
23376,72.777777778,27.492222222000102
23377,72.769166667,27.586666667
23378,72.4691666670001,27.338888889
23380,72.073611111,27.155277778000002
23381,72.019722222,27.1761111110001
23382,71.92694444400009,27.885277778000003
23383,72.4483333330001,27.405555556
23384,72.49138888900009,27.426666667000102
23387,71.66722222200009,27.0675000000001
23388,71.9258333330001,27.936388889000103
23389,72.161944444,27.992777778000104
23390,72.2919444440001,27.814444444000102
23391,72.7388888890001,27.7913888890001
23392,72.3486111110001,27.9888888890001
23393,71.91805555600008,27.9350000000001
23395,72.2886111110001,28.125555556000098
23396,72.2269444440001,28.165277778000103
23397,72.18944444400009,27.896388889
23398,72.208333333,27.839722222
23399,72.32472222199999,27.8644444440001
23400,72.3600000000001,27.9825000000001
23401,72.525,27.992222222000102
23402,72.47111111100008,27.622777778000103
23403,72.2886111110001,28.118055556000098
23404,72.003055556,26.9230555560001
23405,72.019166667,26.905555556
23406,72.1725000000001,27.274166667
23407,72.1727777780001,27.339166666999997
23408,72.138611111,27.8636111110001
23409,72.16055555600009,27.4461111110001
23410,72.1563888890001,27.5550000000001
23411,72.24305555600009,27.595
23412,72.9680555560001,28.718055556
23414,72.93055555600009,27.7350000000001
23415,72.6044444440001,27.7255555560001
23416,72.8511111110001,27.7358333330001
23417,71.92361111100008,28.090277778
23418,71.95555555600001,27.9425000000001
23419,72.4152777780001,27.9780555560001
23420,72.4980555560001,28.0027777780001
23421,72.55305555600009,27.582222222
23422,72.49055555600009,27.9375000000001
23423,72.461944444,27.919166667000102
23424,72.8858333330001,28.4705555560001
23425,72.15694444399999,28.000833333000102
23426,72.20861111100001,28.1261111110001
23428,72.02388888899999,27.949166666999997
23429,72.1891666670001,26.965555555999998
23430,72.2427777780001,27.8733333330001
23431,72.1116666670001,26.961388889000002
23432,72.3763888890001,28.270833333000002
23433,73.53666666700009,27.882222222000102
23434,72.87361111100009,28.6730555560001
23435,72.840833333,27.721666667000104
23436,72.80861111100009,28.509166667
23437,71.68472222200009,26.971944444000002
23438,72.68861111100009,27.427222222000104
23440,72.756388889,27.458611111
23441,72.7505555560001,27.466666667
23442,71.648333333,26.921111111000098
23443,72.23944444400009,27.5450000000001
23444,71.99166666700009,27.765277778
23445,70.1611111110001,26.1813888890001
23446,73.27361111100001,28.208888889
23447,73.0966666670001,28.1736111110001
23448,71.99416666700009,27.168333333000103
23449,72.4247222220001,27.509722222000104
23450,72.4297222220001,27.5580555560001
23451,72.21944444399999,27.899444444
23452,71.5305555560001,27.035555556000098
23454,71.3797222220001,28.0627777780001
23455,71.014722222,27.778611111
23456,71.5522222220001,28.583611111
23457,69.8425,25.8763888890001
23458,70.1344444440001,26.2325000000001
23459,70.070555556,26.1655555560001
23460,70.1272222220001,26.1755555560001
23461,40.3772222220001,11.2550000000001
23462,40.707777778,11.353333333
23463,72.9375000000001,28.6655555560001
23464,72.41638888900009,27.6275000000001
23465,71.8602777780001,27.9263888890001
23466,72.6225000000001,28.4950000000001
23467,71.532222222,26.729166667000104
23468,70.74250000000009,26.205833333
23469,70.6922222220001,26.2394444440001
23470,71.525555556,27.1175000000001
23471,72.463611111,28.783333333
23472,72.5963888890001,28.4858333330001
23473,72.3788888890001,27.841666667
23474,72.7516666670001,28.4858333330001
23475,72.3638888890001,27.7550000000001
23476,72.30555555600009,27.2125
23477,72.775277778,28.419444444000103
23478,73.1741666670001,28.3086111110001
23479,71.521666667,27.208055555999998
23480,71.5275,27.225833333
23481,71.5602777780001,27.381666666999998
23482,72.278611111,27.6661111110001
23483,71.54638888900008,27.349444444
23484,71.4927777780001,27.3711111110001
23485,72.31083333300009,27.848055556000098
23486,72.57805555600001,28.471111111
23487,72.5069444440001,28.513611111
23488,72.69972222199999,27.8325
23489,71.453888889,26.493055556000098
23490,72.576388889,27.7400000000001
23491,72.43944444400009,27.645
23492,71.326666667,26.740277778000102
23493,71.463055556,26.6030555560001
23494,70.27583333300001,26.5016666670001
23495,71.1875000000001,26.942777778000004
23496,72.524722222,27.993333333000102
23497,71.87000000000009,27.9361111110001
23498,72.18361111100009,28.0511111110001
23499,71.91750000000009,27.200555555999998
23500,72.036944444,27.776666666999997
23501,72.24250000000009,28.099444444
23502,72.24694444400009,28.096666667000104
23503,72.388333333,28.241388889000103
23504,72.43583333300009,28.1275000000001
23505,72.1852777780001,28.137777778
23506,71.695277778,26.777222222
23508,71.898055556,26.816388889000102
23509,71.965,26.846944444000002
23510,71.99555555600008,26.8138888890001
23511,72.835833333,27.719166667
23512,72.49861111100009,27.966388889
23513,72.388888889,28.007222222000102
23514,70.323888889,26.2344444440001
23515,72.4352777780001,27.716666667
23516,71.278888889,26.430277778000104
23517,71.66666666700009,26.710833333000004
23518,71.36805555600009,26.4436111110001
23522,71.2491666670001,26.444722222000102
23523,71.391111111,27.4391666670001
23524,70.1913888890001,26.0275
23526,71.086666667,26.968611110999998
23527,71.718611111,26.951388889
23528,71.93444444400009,26.6919444440001
23529,71.022777778,26.555833333000102
23530,71.0005555560001,26.543333333000103
23531,71.9294444440001,28.013888889
23532,71.943888889,27.987222222000103
23533,70.4377777780001,26.820277778
23534,70.448055556,26.754722222000105
23535,72.14055555600001,28.257222222000102
23536,71.64888888899999,26.867222222000102
23537,71.9747222220001,28.053611111000098
23539,71.91500000000009,28.001944444000102
23540,71.959166667,28.114722222000104
23541,72.513888889,28.213333333
23542,71.98222222200009,28.132777778
23543,71.9777777780001,28.083611111
23544,70.3577777780001,26.080277778000003
23545,71.9366666670001,28.054722222000102
23546,71.9377777780001,28.066666667
23547,71.515,27.029722221999997
23548,70.463055556,26.026666666999997
23549,71.9677777780001,27.9444444440001
23550,72.015833333,28.0625000000001
23551,71.97527777800009,28.08
23552,71.93944444400009,28.029444444
23553,72.273333333,28.098611111
23554,72.464444444,28.166666667000104
23555,72.5663888890001,28.023333333000004
23556,70.80277777800009,26.201666666999998
23557,70.30277777800009,26.078333333000003
23559,72.7444444440001,27.856944444000103
23561,72.34,28.3650000000001
23562,72.3222222220001,28.141388889
23563,71.91861111100009,28.065555556
23564,72.591388889,28.521388889
23565,71.143888889,26.5875
23566,71.12861111100008,26.7330555560001
23567,71.142777778,26.518333333
23568,72.4875000000001,28.1061111110001
23569,72.4833333330001,28.119444444000102
23570,73.27361111100001,28.686388889000103
23571,72.87055555600008,28.2494444440001
23572,71.48055555600008,27.3625000000001
23573,71.06111111100009,26.4130555560001
23574,71.139722222,26.586944444
23575,71.7233333330001,27.8752777780001
23576,71.22638888900009,26.8744444440001
23577,71.11888888900009,26.5605555560001
23578,71.261111111,26.901666666999997
23579,71.05388888900009,26.4130555560001
23580,70.9283333330001,26.3563888890001
23581,71.0652777780001,26.5013888890001
23582,71.5069444440001,26.975
23583,71.1375,26.5400000000001
23584,71.964444444,28.0011111110001
23585,71.35972222200009,26.451111111
23587,71.139722222,26.435277778000103
23588,71.46472222199999,26.699722222
23589,71.465,26.731666667000102
23590,71.464166667,26.7302777780001
23591,71.02361111100001,26.270833333000002
23593,70.2258333330001,26.430555556000098
23594,71.10472222200009,26.351111110999998
23595,71.3833333330001,26.443055555999997
23596,70.204722222,26.5511111110001
23597,71.970833333,28.065833333000104
23598,71.9111111110001,28.024166667
23599,70.3452777780001,26.068888889
23600,71.4858333330001,26.698333333000104
23601,71.276666667,26.448611110999998
23602,70.20555555600001,26.322777778000003
23603,70.33055555600001,25.9275000000001
23604,70.210833333,26.2311111110001
23605,73.2355555560001,28.4861111110001
23606,73.2561111110001,28.716111111
23607,72.4308333330001,28.037777778000102
23608,71.91722222200009,28.0580555560001
23609,71.92888888900009,28.082222222
23610,72.27111111100001,28.202777778
23611,71.9875000000001,28.121666667000103
23612,71.896944444,26.5472222220001
23613,71.90444444399999,27.981944444000103
23614,71.91722222200009,28.008055556
23615,71.9122222220001,27.988333333000103
23616,71.9383333330001,27.981666667000102
23617,71.95305555600001,27.999166667000104
23618,70.5069444440001,26.113333333000103
23619,72.4205555560001,28.012777778
23620,70.2538888890001,26.187222222000102
23621,72.50416666699999,28.024722221999998
23622,71.91944444400009,28.068888889
23623,72.67805555600009,28.4888888890001
23624,72.67916666700009,28.4858333330001
23625,70.52361111100001,26.107222222000104
23626,70.901666667,26.456111111
23627,70.9850000000001,26.521666666999998
23628,71.91722222200009,28.0575000000001
23629,72.49694444400009,28.1158333330001
23630,72.4077777780001,27.703611111
23631,72.4227777780001,28.396666666999998
23632,72.402777778,27.635833333000104
23634,71.92916666700009,28.0600000000001
23635,71.4088888890001,26.238333333000103
23636,72.75194444400009,28.0700000000001
23637,72.4802777780001,28.0500000000001
23638,70.195555556,26.1308333330001
23639,71.68222222200009,26.9388888890001
23640,70.44500000000009,25.9208333330001
23641,71.11888888900009,25.650555556
23642,71.079166667,25.6650000000001
23643,71.0672222220001,25.674444444000102
23644,68.785833333,24.076944444000002
23645,71.79861111100008,25.661944444
23646,68.708333333,23.7358333330001
23647,68.70305555600001,23.735277778000103
23648,68.8591666670001,23.9525
23649,68.8561111110001,23.951944444000002
23650,70.67888888900009,25.660277778
23651,71.128055556,27.478333333000002
23652,68.8525000000001,23.726666667000103
23653,68.5355555560001,23.646666666999998
23654,68.9236111110001,23.645833333000002
23655,68.8525000000001,23.643333333
23656,68.6525,23.739722222000104
23657,68.69166666699999,23.719166667
23658,68.6911111110001,23.726111110999998
23659,68.65,23.7388888890001
23660,68.6908333330001,23.727777778000103
23661,68.6875000000001,23.726388889000102
23662,71.65305555600008,25.836944444
23663,71.08638888899999,25.836944444
23664,71.1258333330001,27.600833333
23665,68.643333333,23.708055555999998
23666,68.53,23.621666667000103
23668,68.661944444,23.716944444
23670,68.63361111100009,23.705555556
23671,46.4,8.56666666700005
23672,43.6166666670001,9.70000000000005
23676,43.316666667,9.633333333000051
23677,46.4,8.95000000000005
23678,45.45,8.51666666700004
23679,45.300000000000104,8.90000000000003
23680,68.708888889,23.7305555560001
23681,68.765,23.715555555999998
23682,68.7302777780001,23.7575000000001
23683,68.644166667,23.907222221999998
23685,45.633333333000095,8.75000000000006
23687,44.783333333,9.066666667000051
23689,72.384166667,27.726388889000102
23690,72.2513888890001,27.265833333000003
23691,70.450833333,25.997222222000104
23692,70.39527777800001,26.544444444000103
23694,70.643888889,26.036111111
23695,70.643611111,26.0469444440001
23696,70.645833333,26.021666666999998
23697,70.6891666670001,26.0380555560001
23698,70.7222222220001,25.844444444
23699,72.60166666700009,26.53
23700,71.36916666700009,27.485277778000103
23701,71.22916666700009,27.2927777780001
23702,71.2377777780001,27.294166667000102
23703,70.50361111100008,25.705277778000003
23705,70.8638888890001,25.821944444000103
23706,72.54055555600009,26.456388889
23707,73.4272222220001,27.243333333000102
23708,73.4041666670001,27.2225
23709,73.61972222200009,27.431944444000102
23710,72.04250000000009,28.0513888890001
23711,72.1275000000001,28.064444444000102
23712,72.204722222,28.273888889000002
23713,71.828611111,25.951111111
23714,71.8116666670001,25.969722221999998
23716,44.9727777780001,7.63555555600004
23717,45.1475,7.946944444000049
23718,45.014444444,7.650277778000031
23719,73.73805555600009,27.4858333330001
23721,70.7569444440001,25.8525000000001
23724,70.7791666670001,25.8638888890001
23725,72.46555555600008,27.319722222000102
23726,71.7791666670001,26.028611111
23727,70.6425,25.7441666670001
23729,71.7908333330001,26.1733333330001
23730,73.35416666700009,27.328055556
23731,71.695277778,26.132777778
23733,70.7333333330001,26.144444444
23734,70.775277778,25.8491666670001
23736,72.22666666700009,27.540833333000002
23737,73.3275,27.4155555560001
23738,72.9908333330001,28.519722222
23739,72.98444444400009,28.509444444000103
23740,70.888333333,25.878055556
23741,70.905,25.981666667000102
23742,70.1636111110001,26.596944444000002
23743,70.263055556,26.446666667
23744,70.24027777800009,26.770833333000002
23747,70.651944444,25.722777778
23748,71.7991666670001,26.1925000000001
23750,70.894444444,27.2405555560001
23751,72.6113888890001,26.586666667
23752,72.10888888900008,28.000833333000102
23753,72.16861111100009,28.008055556
23754,72.0605555560001,28.012777778
23755,70.6358333330001,26.028333333000003
23756,72.47638888900009,27.413333333
23757,70.4413888890001,26.050833333000103
23758,70.841111111,25.743333333000102
23759,70.2905555560001,25.981666667000102
23760,70.638333333,26.1844444440001
23761,70.3627777780001,25.846666667000104
23762,71.72916666700009,25.8002777780001
23763,71.4383333330001,25.810277778000103
23764,71.43694444400009,25.817222222000105
23765,72.0725,28.1616666670001
23766,72.266666667,27.963888889
23767,72.34916666700009,27.448611110999998
23768,72.9900000000001,27.348888889
23769,70.72527777800009,25.836944444
23770,70.3655555560001,25.829444444
23771,70.220833333,25.857222222000104
23774,70.60583333300009,25.850833333
23775,70.724444444,26.0577777780001
23776,70.7902777780001,25.756388889
23777,70.274722222,25.8455555560001
23778,70.3741666670001,25.959722221999996
23779,70.2241666670001,27.516388889
23780,70.66305555600009,25.973611111
23781,70.42888888900009,25.861944444000102
23782,70.87472222200009,26.091111111
23783,70.8819444440001,25.883055556
23784,70.763888889,25.831666666999997
23785,70.91416666700009,26.1811111110001
23786,70.1183333330001,25.9833333330001
23787,70.7872222220001,25.707777778
23788,70.649722222,25.750555556000098
23789,71.63388888899999,27.6825000000001
23790,71.89194444399999,27.5430555560001
23791,70.4702777780001,26.078611111
23792,70.5327777780001,26.0002777780001
23793,70.773333333,25.831388889
23796,70.73361111100009,26.134722222000104
23797,70.9980555560001,26.4833333330001
23798,70.8613888890001,26.094722221999998
23799,72.138888889,26.583055555999998
23800,72.068055556,26.604444444000002
23801,72.54222222200009,28.033611111
23802,70.24027777800009,25.804166667000104
23803,70.706944444,26.061666667000104
23804,70.7977777780001,26.158888889
23805,70.60583333300009,25.834166666999998
23806,72.573055556,27.415833333000002
23807,72.1794444440001,26.666666667000104
23808,72.205277778,26.645555555999998
23809,72.3602777780001,27.398055556
23810,70.824166667,25.764722222
23811,70.6150000000001,25.998888889000103
23812,70.82472222199999,25.781944444
23813,72.3130555560001,26.7475000000001
23814,72.569166667,26.6730555560001
23815,72.762777778,28.341388889
23816,72.462222222,27.890833333000003
23817,72.765277778,28.338611111
23818,72.85500000000009,28.4850000000001
23819,72.828888889,28.4205555560001
23820,70.6652777780001,25.7830555560001
23821,70.645833333,25.726388889000102
23822,70.79361111100009,26.033611111
23823,70.650277778,26.218888889000002
23824,70.785833333,26.148333333000004
23825,70.73361111100009,26.067222222000105
23826,40.1908333330001,10.960277778
23827,44.6294444440001,6.649722222000039
23828,41.8100000000001,9.61222222200007
23829,40.219444444000004,11.035833333
23830,40.224722222,10.960555556
23831,40.171944444000104,11.008333333000099
23832,40.1908333330001,10.9575
23833,40.176666667000106,10.9366666670001
23834,40.180277778000104,10.809444444000098
23835,40.211944444000004,10.830555555999998
23836,40.7250000000001,11.4725
23837,40.655833333000004,11.421944444000099
23838,42.9291666670001,16.51
23839,71.43583333300009,27.409444444000002
23840,70.39527777800001,26.0566666670001
23841,70.401944444,26.065833333000104
23842,71.93222222200009,28.071666667
23843,72.12472222200009,28.009166667
23844,72.0544444440001,27.9844444440001
23845,70.4136111110001,25.689722222000103
23846,70.3588888890001,25.8819444440001
23847,72.11861111100009,27.794444444000103
23849,70.381388889,25.696944444000103
23850,72.00888888899999,28.021666666999998
23851,70.1822222220001,26.519166666999997
23853,70.89861111100001,26.275277778000003
23854,70.345833333,25.8777777780001
23855,72.13944444399999,27.9880555560001
23856,72.325555556,28.307222222000103
23857,72.13250000000009,27.965
23858,72.03805555600009,28.077777778
23859,72.0916666670001,27.9863888890001
23860,72.588611111,28.2358333330001
23861,70.44638888899999,25.765
23862,72.1194444440001,27.799166667000105
23863,72.3797222220001,28.530277778000002
23864,70.9680555560001,26.2513888890001
23865,70.3694444440001,25.6891666670001
23866,70.37111111100009,25.6830555560001
